100 0.179709
200 0.220687
300 0.234250
400 0.224411
500 0.206838
600 0.221871
700 0.215771
800 0.208123
900 0.201880
1000 0.202252
1100 0.199163
1200 0.195482
1300 0.202274
1400 0.196291
1500 0.190681
1600 0.187534
1700 0.187554
1800 0.189288
1900 0.192314
2000 0.193102
2100 0.189759
2200 0.194510
2300 0.190418
2400 0.189802
2500 0.186556
2600 0.184997
2700 0.183484
2800 0.182328
2900 0.181473
3000 0.181254
3100 0.181434
3200 0.187253
3300 0.186573
3400 0.187791
3500 0.186441
3600 0.188140
3700 0.189376
3800 0.189230
3900 0.187515
4000 0.187662
4100 0.188198
4200 0.189010
4300 0.189509
4400 0.189106
4500 0.190060
4600 0.189311
4700 0.192274
4800 0.191886
4900 0.191866
5000 0.191371
5100 0.190006
5200 0.189352
5300 0.188752
5400 0.189642
5500 0.189263
5600 0.188450
5700 0.188261
5800 0.190454
5900 0.190149
6000 0.190501
6100 0.189617
6200 0.188869
6300 0.189407
6400 0.189548
6500 0.189623
6600 0.189337
6700 0.188225
6800 0.187178
6900 0.186673
7000 0.187121
7100 0.186758
7200 0.186405
7300 0.185768
7400 0.184749
7500 0.185666
7600 0.185648
7700 0.185871
7800 0.186021
7900 0.186657
8000 0.186583
8100 0.186263
8200 0.186242
8300 0.186100
8400 0.186347
8500 0.186952
8600 0.186543
8700 0.186375
8800 0.185822
8900 0.187346
9000 0.187510
9100 0.189498
9200 0.189171
9300 0.188395
9400 0.187568
9500 0.187496
9600 0.187103
9700 0.187395
9800 0.187638
9900 0.187175
10000 0.186703
10100 0.186985
10200 0.186569
10300 0.186186
10400 0.186249
10500 0.185987
10600 0.185884
10700 0.185280
10800 0.186005
10900 0.185688
11000 0.185004
11100 0.184957
11200 0.184800
11300 0.184804
11400 0.184631
11500 0.184374
11600 0.185474
11700 0.184800
11800 0.185307
11900 0.186804
12000 0.186450
12100 0.186608
12200 0.186035
12300 0.185853
12400 0.185933
12500 0.186725
12600 0.186461
12700 0.186512
12800 0.186350
12900 0.186873
13000 0.187240
13100 0.187832
13200 0.187358
13300 0.186949
13400 0.187049
13500 0.187033
13600 0.186473
13700 0.185985
13800 0.186395
13900 0.186313
14000 0.186586
14100 0.186250
14200 0.185817
14300 0.185635
14400 0.185363
14500 0.187353
14600 0.187246
14700 0.187034
14800 0.186675
14900 0.186548
15000 0.186616
15100 0.186216
15200 0.186071
15300 0.185728
15400 0.185509
15500 0.185269
15600 0.185586
15700 0.185743
15800 0.185822
15900 0.185832
16000 0.185246
16100 0.185131
16200 0.184640
16300 0.184836
16400 0.184677
16500 0.184326
16600 0.184327
16700 0.184190
16800 0.184258
16900 0.183813
17000 0.183577
17100 0.183600
17200 0.185419
17300 0.185935
17400 0.187051
17500 0.186852
17600 0.186594
17700 0.186515
17800 0.186650
17900 0.186432
18000 0.186120
18100 0.186284
18200 0.186113
18300 0.186037
18400 0.186093
18500 0.186429
18600 0.186118
18700 0.186171
18800 0.185948
18900 0.185810
19000 0.186059
19100 0.186105
19200 0.185740
19300 0.186098
19400 0.186221
19500 0.186526
19600 0.186293
19700 0.185968
19800 0.185838
19900 0.185576
20000 0.185746
20100 0.185430
20200 0.185007
20300 0.185274
20400 0.185032
20500 0.185042
20600 0.184892
20700 0.184606
20800 0.184224
20900 0.184596
21000 0.184426
21100 0.184365
21200 0.184157
21300 0.183971
21400 0.183710
21500 0.183439
21600 0.183868
21700 0.183469
21800 0.183560
21900 0.183399
22000 0.183355
22100 0.183281
22200 0.183212
22300 0.183027
22400 0.183058
22500 0.182972
22600 0.182622
22700 0.182612
22800 0.182345
22900 0.182157
23000 0.182229
23100 0.182203
23200 0.182306
23300 0.182117
23400 0.181997
23500 0.182161
23600 0.182076
23700 0.182140
23800 0.182385
23900 0.182337
24000 0.182146
24100 0.182152
24200 0.182057
24300 0.182047
24400 0.184136
24500 0.184211
24600 0.184238
24700 0.184169
24800 0.183987
24900 0.183792
25000 0.183688
25100 0.183628
25200 0.184200
25300 0.184746
25400 0.184535
25500 0.184273
25600 0.184392
25700 0.184291
25800 0.183996
25900 0.184251
26000 0.183993
26100 0.183809
26200 0.183705
26300 0.184511
26400 0.184534
26500 0.184599
26600 0.184684
26700 0.184870
26800 0.184660
26900 0.184646
27000 0.184685
27100 0.184566
27200 0.184541
27300 0.184823
27400 0.184735
27500 0.184644
27600 0.184612
27700 0.184337
27800 0.185165
27900 0.184983
28000 0.184961
28100 0.185140
28200 0.184910
28300 0.184793
28400 0.185156
28500 0.185180
28600 0.184958
28700 0.184801
28800 0.184922
28900 0.184807
29000 0.184700
29100 0.184526
29200 0.184840
29300 0.184698
29400 0.185506
29500 0.185899
29600 0.185763
29700 0.185763
29800 0.185692
29900 0.185456
30000 0.185415
30100 0.185326
30200 0.185304
30300 0.185239
30400 0.185045
30500 0.185096
30600 0.184871
30700 0.184795
30800 0.184512
30900 0.184403
31000 0.184273
31100 0.184229
31200 0.184111
31300 0.184146
31400 0.183969
31500 0.184028
31600 0.185866
31700 0.186395
31800 0.186238
31900 0.186160
32000 0.186107
32100 0.186229
32200 0.185974
32300 0.185782
32400 0.185582
32500 0.185500
32600 0.185528
32700 0.185344
32800 0.185206
32900 0.185230
33000 0.185103
33100 0.185299
33200 0.185128
33300 0.185197
33400 0.185311
33500 0.185551
33600 0.185547
33700 0.185321
33800 0.185326
33900 0.185110
34000 0.185123
34100 0.185184
34200 0.185117
